ID,Genome,infraspecific_name,ncbiid,superkingdom,phylum,class,order,family,genus,species
1072256.5,Corynebacterium uterequi strain DSM 45634,,1072256,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium uterequi
1072685.4,Basilea psittacipulmonis DSM 24701,,1072685,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Basilea,Basilea psittacipulmonis
1073325.3,Salegentibacter echinorum strain DSM 24579,,1073325,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter echinorum
1073327.4,Algoriphagus zhangzhouensis strain DSM 25035,,1073327,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus zhangzhouensis
1073351.3,Bacteroides stercoris CC31F,,1073351,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris
1073366.3,Prevotella nigrescens CC14M,,1073366,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens
1073367.3,Prevotella oralis CC98A,,1073367,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oralis
1073375.3,Ruminococcus gnavus CC55 001C,,1073375,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] gnavus
1073376.3,Ruminococcus lactaris CC59 002D,,1073376,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus lactaris
1073384.3,Aeromonas veronii AER397,,1073384,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii
1074451.3,Lactobacillus curvatus CRL 705,,1074451,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus curvatus
1074889.3,Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR,,1074889,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium sp. (Mastotermes darwiniensis)
1075090.3,Gordonia amarae NBRC 15530,,1075090,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia amarae
1075106.4,Bifidobacterium animalis subsp. lactis BLC1,,1075106,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis
1075399.3,Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu,,1075399,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium punctulatus
1075402.3,Streptomyces oceani strain SCSIO 02100,,1075402,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces oceani
1075417.3,Catalinimonas alkaloidigena strain DSM 25186,,1075417,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Catalimonadaceae,Catalinimonas,Catalinimonas alkaloidigena
107635.3,Methylosinus sp. LW3,,107635,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,Methylosinus sp. LW3
107636.3,Methylosinus sp. PW1,,107636,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,Methylosinus sp. PW1
1076522.3,Sediminibacterium sp. OR43,,1076522,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Asinibacterium,Asinibacterium sp. OR43
1076525.3,Rhodanobacter sp. OR444,,1076525,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. OR444
1076588.3,Thiolapillus brandeum Hiromi 1,,1076588,Bacteria,Proteobacteria,Gammaproteobacteria,,,Thiolapillus,Thiolapillus brandeum
1076937.3,Fontimonas thermophila strain DSM 23609,,1076937,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Fontimonas,Fontimonas thermophila
1077144.3,Dietzia alimentaria 72,,1077144,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia alimentaria
1077285.3,Bacteroides faecis MAJ27,,1077285,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis
1077936.3,Pontibacter lucknowensis strain DM9,,1077936,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter lucknowensis
1078087.3,Parabacteroides sp. HGS0025,,1078087,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. HGS0025
1078089.3,Bacteroides sp. HPS0048,,1078089,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. HPS0048
1078090.3,Coprococcus sp. HPP0074,,1078090,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus sp. HPP0074
1078091.3,Coprococcus sp. HPP0048,,1078091,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus sp. HPP0048
1078764.3,Corynebacterium sp. HFH0082,,1078764,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. HFH0082
1078846.3,Methylovulum miyakonense HT12,,1078846,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum,Methylovulum miyakonense
1079.6,Blastochloris viridis strain ATCC 19567,,1079,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Blastochloris,Blastochloris viridis
1079859.3,"Pseudarcicella hirudinis strain E92,LMG 26720,CCM 7988",,1079859,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Pseudarcicella,Pseudarcicella hirudinis
1080071.3,Streptococcus orisasini strain SH06 = JCM 17305,,1080071,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus orisasini
1080228.3,Synechocystis sp. PCC 6803 substr. GT-I,,1080228,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis,Synechocystis sp. PCC 6803
1081640.3,Sphingomonas elodea ATCC 31461,,1081640,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas elodea
1081644.3,Candidatus Aquiluna sp. IMCC13023,,1081644,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,Candidatus Aquiluna sp. IMCC13023
1082479.3,Limimonas halophila strain DSM 25584,,1082479,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Limimonas,Limimonas halophila
1082705.9,Lonsdalea quercina subsp. quercina strain ATCC 29281,,1082705,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Lonsdalea,Lonsdalea quercina
1082931.4,Pelagibacterium halotolerans B2,,1082931,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pelagibacterium,Pelagibacterium halotolerans
1082932.3,Agrobacterium tumefaciens CCNWGS0286,,1082932,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens
1085623.3,Glaciecola nitratireducens FR1064,,1085623,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola nitratireducens
1086011.3,Flavobacterium frigoris PS1,,1086011,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium frigoris
1086013.3,Gemmobacter megaterium strain DSM 26375,,1086013,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,Gemmobacter megaterium
1086034.3,Burkholderia pseudomallei 354a,,1086034,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
1086726.6,Francisella persica ATCC VR-331,,1086726,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella persica
1087452.3,Corynebacterium pseudotuberculosis 3/99-5,,1087452,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudotuberculosis
1087479.3,Carnobacterium maltaromaticum ATCC 35586,,1087479,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium maltaromaticum
1087481.3,Paenibacillus peoriae KCTC 3763,,1087481,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus peoriae
1088868.3,Commensalibacter intestini A911,,1088868,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini
1089305.3,Winogradskyella jejuensis strain DSM 25330,,1089305,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella jejuensis
1089454.3,Gordonia terrae NBRC 100016,,1089454,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
1089455.3,Mobilicoccus pelagius NBRC 104925,,1089455,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Mobilicoccus,Mobilicoccus pelagius
1089545.3,Amycolatopsis balhimycina FH 1894 strain DSM 44591,,1089545,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis balhimycina
1089547.3,Rudanella lutea DSM 19387,,1089547,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella,Rudanella lutea
1089548.3,Thermicanus aegyptius DSM 12793,,1089548,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales Family X. Incertae Sedis,Thermicanus,Thermicanus aegyptius
1089549.3,Haloglycomyces albus DSM 45210,,1089549,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Haloglycomyces,Haloglycomyces albus
1089550.3,Salisaeta longa DSM 21114,,1089550,Bacteria,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salisaeta,Salisaeta longa
1089551.3,Geminicoccus roseus DSM 18922,,1089551,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Geminicoccus,Geminicoccus roseus
1089552.3,Rhodovibrio salinarum DSM 9154,,1089552,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodovibrio,Rhodovibrio salinarum
1089553.3,Thermacetogenium phaeum DSM 12270,,1089553,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,Thermacetogenium phaeum
1090316.5,Sphingomonas melonis C3,,1090316,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas melonis
1090318.6,Sphingomonas phyllosphaerae 5.2,,1090318,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas phyllosphaerae
1091497.3,Taylorella equigenitalis 14/56,,1091497,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Taylorella,Taylorella equigenitalis
1093099.4,Campylobacter fetus subsp. venerealis 97/608,,1093099,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus
1094188.3,Clostridium thermocellum YS,,1094188,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium thermocellum
1094552.3,Bartonella birtlesii LL-WM9,,1094552,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella birtlesii
1094558.3,Bartonella tamiae Th239,,1094558,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella tamiae
1094979.3,Marinobacter manganoxydans MnI7-9,,1094979,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter manganoxydans
1095695.3,Neisseria meningitidis 70012,,1095695,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
1095701.3,Neisseria meningitidis NM422,,1095701,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis
1095731.3,Streptococcus intermedius SK54,,1095731,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius
1095733.3,Streptococcus parasanguinis F0449,,1095733,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis
1095741.3,Streptococcus oralis SK610,,1095741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis
1095743.3,Haemophilus paraphrohaemolyticus HK411,,1095743,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus paraphrohaemolyticus
1095744.4,Haemophilus parahaemolyticus HK385,,1095744,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parahaemolyticus
1095745.3,Haemophilus parainfluenzae HK262,,1095745,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae
1095746.3,Haemophilus parainfluenzae HK2019,,1095746,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae
1095749.3,Pasteurella bettyae CCUG 2042,,1095749,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella bettyae
1095752.3,Prevotella sp. oral taxon 306 str. F0472,,1095752,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 306
1095769.4,Herbaspirillum sp. JC206,,1095769,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Noviherbaspirillum massiliense
1095770.3,Peptoniphilus timonensis JC401,,1095770,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus timonensis
1095771.3,Ruminococcus sp. JC304,,1095771,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp. JC304
1095772.3,Sanguibacter sp. JC301,,1095772,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,Timonella,Timonella senegalensis
1096868.3,Pseudonocardia sp. EC080625-04,,1096868,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. EC080625-04
1097667.3,Patulibacter sp. I11,,1097667,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter,Patulibacter medicamentivorans
1100719.7,Limnohabitans sp. Rim11,,1100719,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. Rim11
1100721.3,Limnohabitans sp. Rim47,,1100721,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. Rim47
1100828.4,Streptomyces sp. Ncost-T6T-1,,1100828,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ncost-T6T-1
1101189.3,Paracoccus sp. N5,,1101189,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus sp. N5
1101190.3,Methylopila sp. M107,,1101190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylopila,Methylopila sp. M107
1101195.3,Methylophilaceae bacterium 11,,1101195,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,,Methylophilaceae bacterium 11
1101373.3,Tepidimonas fonticaldi strain PL17,,1101373,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Tepidimonas,Tepidimonas fonticaldi
1104322.3,Lactococcus lactis subsp. cremoris A76,,1104322,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis
1104680.3,Pseudomonas syringae pv. actinidiae ICMP 18744,,1104680,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
1104681.3,Pseudomonas syringae pv. actinidiae ICMP 18800,,1104681,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
1105031.3,Clostridium sp. MSTE9,,1105031,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. MSTE9
110505.3,Mycobacterium heckeshornense strain RLE,,110505,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium heckeshornense
1105100.3,Rickettsia rickettsii str. Hino,,1105100,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia rickettsii
1105367.3,Paenirhodobacter enshiensis strain DW2-9,,1105367,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenirhodobacter,Paenirhodobacter enshiensis
1107311.3,Flavobacterium enshiense DK69,,1107311,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium enshiense
111015.3,Actinomyces radicidentis strain CCUG 36733,,111015,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces radicidentis
1110505.6,Corynebacterium casei UCMA 3821,,1110505,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium casei
1110546.3,Veillonella tobetsuensis strain ATCC BAA-2400,,1110546,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella tobetsuensis
1111069.3,Thermus sp. CCB US3 UF1,,1111069,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus sp. CCB_US3_UF1
1111071.4,Rhodoferax antarcticus ANT.BR,,1111071,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax antarcticus
1111106.3,Ancylobacter sp. FA202,,1111106,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter sp. FA202
1111121.3,Atopobium sp. BV3Ac4,,1111121,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Atopobium sp. BV3Ac4
1111126.3,Jonquetella sp. BV3C21,,1111126,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Jonquetella,Jonquetella sp. BV3C21
1111130.3,Prevotella sp. BV3P1,,1111130,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. BV3P1
1111131.3,Propionimicrobium sp. BV2F7,,1111131,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionimicrobium,Propionimicrobium sp. BV2F7
1111134.3,Clostridiales bacterium BV3C26,,1111134,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus sp. BV3C26
1111135.3,Coriobacteriaceae bacterium BV3Ac1,,1111135,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,Coriobacteriaceae bacterium BV3Ac1
1111137.3,Slackia sp. CM382,,1111137,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia sp. CM382
1111454.3,Megasphaera sp. BV3C16-1,,1111454,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sp. BV3C16-1
1111730.5,Flavobacterium antarcticum DSM 19726,,1111730,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium antarcticum
1111731.3,Glycomyces tenuis DSM 44171,,1111731,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces tenuis
1111732.3,Ignatzschineria larvae DSM 13226,,1111732,Bacteria,Proteobacteria,Gammaproteobacteria,,,Ignatzschineria,Ignatzschineria larvae
1111735.3,Sedimenticola selenatireducens DSM 17993,,1111735,Bacteria,Proteobacteria,Gammaproteobacteria,,,Sedimenticola,Sedimenticola selenatireducens
1111737.3,Thermocrispum municipale DSM 44069,,1111737,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum,Thermocrispum municipale
1111738.3,Thermocrispum agreste DSM 44070,,1111738,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum,Thermocrispum agreste
1112211.3,Janthinobacterium lividum PAMC 25724,,1112211,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium lividum
1112212.3,Sphingomonas echinoides ATCC 14820,,1112212,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas echinoides
1112272.3,Hyphomicrobium sp. 802,,1112272,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp. 802
1112273.3,Methylophilus sp. 1,,1112273,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus sp. 1
1112274.3,Methylophilus sp. 5,,1112274,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus sp. 5
1113895.3,Alcanivorax sp. NBRC 102024,,1113895,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. NBRC 102024
